Timestamp,X-Axis,Y-Axis,Z-Axis
100650,4246,1203,750
100660,5127,3580,558
100670,7269,1921,46
100680,6190,1146,-421
100690,4829,928,-771
100700,7252,3238,237
100710,302,-570,39
100720,428,92,479
100730,1937,-343,-936
100740,3449,3486,245
100750,9483,1870,-987
100760,3053,3900,264
100770,6507,1551,775
100780,-473,-691,906
100790,1115,-372,-5
100800,5573,2363,983
100810,7863,3044,695
100820,1340,-634,-634
100830,4867,3571,246
100840,4418,2881,768
100850,5321,3531,819
100860,6984,1744,-158
100870,203,2037,-604
100880,5651,2910,531
100890,353,-118,-450
100900,2300,3221,-496
100910,6104,-807,-313
100920,792,1022,795
100930,-509,-385,-315
100940,5305,1701,828
100950,8329,1466,-581
100960,4971,-49,-971
100970,880,-560,4
100980,7447,2134,227
100990,6228,3701,-699
101000,-817,1221,179
101010,4553,3839,-251
101020,-972,3240,163
101030,6273,-454,813
101040,3543,-295,-607
101050,358,2605,976
101060,7423,-811,-699
101070,6632,478,269
101080,10265,2173,-234
101090,4562,1574,-272
101100,5925,2678,648
101110,9031,3048,762
101120,10165,-725,-18
101130,2154,2076,738
101140,-614,3916,143
101150,5766,1898,450
101160,5247,2758,-905
101170,7062,-48,292
101180,4620,3630,813
101190,7183,1,-152
101200,10452,1393,-790
101210,3655,1429,-820
101220,964,-826,991
101230,8104,-792,-228
101240,-164,1072,-692
101250,-751,-594,230
101260,3773,2849,-438
101270,10676,137,-273
101280,10748,3885,933
101290,6859,-877,338
101300,3434,3183,-986
101310,4425,1917,-426
101320,4991,1468,-817
101330,5606,1223,878
101340,674,-993,-246
101350,6227,806,748
101360,10180,3136,786
101370,2602,2900,-672
101380,1711,663,-791
101390,3273,-823,-275
101400,2315,-457,-225
101410,7479,3339,471
101420,-938,651,876
101430,526,1769,433
101440,-773,3987,-228
101450,8251,1454,-941
101460,4648,1373,-222
101470,972,129,-138
101480,5463,2380,943
101490,3375,551,306
101500,7306,404,-251
101510,7532,1545,977
101520,8739,3627,-291
101530,7511,-129,-644
101540,1217,2288,-930
101550,6969,2941,231
101560,337,1184,804
101570,1338,2975,-254
101580,2114,-44,-309
101590,630,-766,-377
101600,6383,3510,-682
101610,479,2170,-125
101620,9464,3173,382
101630,7741,1113,650
101640,3605,253,-471
101650,10826,-563,111
101660,1814,3619,-583
101670,4122,744,654
101680,7403,-158,-900
101690,85,1638,640
101700,7488,-810,777
101710,8167,2407,943
101720,5561,1738,-244
101730,818,2437,805
101740,7348,-725,-208
101750,2346,-25,728
101760,6482,917,72
101770,8192,2720,-847
101780,4445,1351,-842
101790,9164,1641,-839
101800,6370,1640,272
101810,4652,1963,4
101820,7579,2892,754
101830,6587,381,-775
101840,695,-901,372
101850,5931,3383,-871
101860,2796,3929,52
101870,5570,2817,670
101880,6350,2229,619
101890,3253,-199,64
101900,4639,2663,-969
101910,-376,3268,-389
101920,3871,2429,194
101930,-635,-874,253
101940,7802,961,-587
101950,583,1266,570
101960,-822,163,-264
101970,10926,388,-992
101980,5737,2876,954
101990,2062,1482,906
102000,5283,-658,-185
102010,6016,-925,951
102020,6282,2920,-180
102030,8602,2806,-726
102040,827,3167,-780
102050,5083,2773,129
102060,2230,86,-710
102070,6608,2506,-297
102080,1425,78,-358
102090,2579,956,501
102100,6450,1411,485
102110,6782,1313,-717
102120,-264,3580,931
102130,2694,-869,131
102140,1014,2940,860
102150,-941,-197,-25
102160,5354,666,-952
102170,-518,-162,457
102180,4092,1803,795
102190,5148,-542,-581
102200,396,456,-22
102210,4667,3213,617
102220,7628,2169,-443
102230,2305,1335,-861
102240,2211,2072,305
102250,-909,2998,792
102260,7527,-492,193
102270,1728,-609,-68
102280,4791,764,-556
102290,5258,-710,-502
102300,6770,-326,-909
102310,1672,259,55
102320,8741,-475,-390
102330,-447,163,-787
102340,2277,-353,-996
102350,8697,2288,326
102360,-437,2990,800
102370,-886,3260,-92
102380,1589,1717,659
102390,4954,3787,-106
102400,-369,2625,442
102410,5035,-136,262
102420,-547,3754,-267
102430,10171,-7,-580
102440,7953,1528,-113
102450,9939,-226,262
102460,4691,3422,490
102470,-51,1533,-285
102480,-782,2943,16
102490,7292,1268,-716
102500,6313,1557,233
102510,3007,3298,596
102520,9923,-368,-776
102530,7426,1547,-332
102540,4866,697,-593
102550,3770,3187,759
102560,786,-528,362
102570,1794,956,493
102580,1143,2484,-645
102590,4319,3473,-711
102600,6450,3073,182
102610,7351,-327,-427
102620,3210,1862,-515
102630,5024,-28,831
102640,6473,3342,205
102650,-815,1781,-405
102660,4778,2338,-769
102670,7709,1500,-501
102680,447,-954,-218
102690,8696,2192,438
102700,5575,2214,419
102710,10240,1129,173
102720,5989,3700,-527
102730,9440,77,-419
102740,4600,-318,959
102750,10971,2801,92
102760,1412,-812,-308
102770,-531,461,342
102780,426,3233,-698
102790,1633,1338,340
102800,10408,2219,-636
102810,-791,1633,-461
102820,3788,710,-921
102830,4514,201,883
102840,2539,-561,-482
102850,4483,1451,314
102860,-360,-735,411
102870,5099,1465,-801
102880,9989,-508,581
102890,1867,-138,-892
102900,-797,2667,-389
102910,7261,2462,58
102920,4627,-447,597
102930,6603,3375,824
102940,8392,1614,256
102950,2637,332,-935
102960,3719,1578,520
102970,9193,2739,-519
102980,1905,3601,558
102990,10653,-709,913
103000,5553,3392,273
103010,8251,105,-386
103020,8614,-510,482
103030,6234,-803,356
103040,3627,2887,934
103050,7466,1922,-719
103060,5691,3445,298
103070,2421,3594,539
103080,8362,2783,787
103090,9770,536,-389
103100,1236,-476,342
103110,4774,3411,-844
103120,-413,-691,-84
103130,6105,-411,61
103140,1500,-808,125
103150,6942,301,-322
103160,-452,-694,210
103170,2966,2885,482
103180,-794,1608,98
103190,-949,3392,-173
103200,5524,-172,-550
103210,260,741,836
103220,1218,2471,984
103230,4594,120,374
103240,6420,2420,153
103250,6592,-523,-324
103260,6852,-637,915
103270,6248,-525,-3
103280,567,617,980
103290,8575,3771,-529
103300,1200,684,-255
103310,-782,2083,-448
103320,1879,2299,-202
103330,8076,3617,-603
103340,3562,-287,-313
103350,3454,542,131
103360,8825,3763,530
103370,3809,2657,939
103380,10108,1161,896
103390,6594,-37,561
103400,5051,2217,267
103410,740,2655,908
103420,-823,1009,-413
103430,8180,1527,874
103440,733,630,465
103450,5412,719,-788
103460,4017,1570,-829
103470,4554,2472,175
103480,10413,115,702
103490,9876,-880,-299
103500,-443,3022,-612
103510,5139,3545,187
103520,6871,3778,-110
103530,-121,-151,-906
103540,7212,-510,44
103550,7189,638,-604
103560,9387,2036,-261
103570,7532,-790,-615
103580,-906,3798,671
103590,4040,2353,-189
103600,8112,1906,280
103610,6893,310,-621
103620,6561,3243,-64
103630,8852,3966,-415
103640,6122,1256,-529
103650,5411,-114,114
103660,10313,1772,-660
103670,871,2300,-174
103680,4103,1040,236
103690,10653,3696,579
103700,6357,1896,-25
103710,2393,3237,678
103720,10351,2147,508
103730,4145,554,673
103740,-961,1887,244
103750,6948,2350,78
103760,7596,965,538
103770,6050,2537,-507
103780,5795,356,-367
103790,4286,-679,589
103800,-937,-806,-182
103810,10387,3974,-437
103820,2955,2595,-335
103830,10554,2154,-608
103840,1125,-300,628
103850,490,1530,513
103860,6170,3723,-867
103870,9983,2481,78
103880,8018,1279,594
103890,745,3816,806
103900,9431,2397,-339
103910,2182,-961,-973
103920,-469,262,-452
103930,5961,-821,-528
103940,699,2806,514
103950,6906,1068,506
103960,4673,2199,755
103970,601,2154,-610
103980,4733,1649,-633
103990,6667,2263,-54
104000,9292,29,-772
104010,10742,3920,-96
104020,8829,3817,-695
104030,6323,1246,-493
104040,9598,909,847
104050,9163,208,644
104060,6352,150,-621
104070,9550,-104,760
104080,3241,-373,-832
104090,2731,1713,930
104100,9643,1630,702
104110,3604,2729,927
104120,1586,3086,-36
104130,10316,1805,-741
104140,403,2135,-759
104150,2937,1805,568
104160,7160,-678,824
104170,3815,3663,174
104180,5123,1506,-556
104190,3047,2848,859
104200,2495,-523,310
104210,6030,-459,91
104220,9374,1433,947
104230,7290,260,341
104240,9313,564,489
104250,-147,-332,-772
104260,6519,3845,480
104270,2492,2716,-700
104280,8086,-953,-998
104290,8164,3667,752
104300,-578,818,-303
104310,5475,576,865
104320,6306,3338,186
104330,-156,3601,-630
104340,7501,-268,-804
104350,6952,560,382
104360,287,3286,-565
104370,7145,1978,-310
104380,6611,2046,-713
104390,-23,3302,-911
104400,1580,-704,-342
104410,3191,-384,-773
104420,-512,2184,115
104430,1570,2775,-545
104440,6230,320,-562
104450,3352,822,-419
104460,10866,10,-181
104470,8679,202,876
104480,3622,1669,-554
104490,6133,-550,-396
104500,6527,2654,-55
104510,6214,2675,275
104520,-374,-361,368
104530,4755,-214,-703
104540,3939,-101,522
104550,-805,-903,-142
104560,7719,3293,-298
104570,6736,2991,-657
104580,10507,2704,-158
104590,8627,3046,280
104600,3071,-599,-547
104610,3262,-711,721
104620,1250,1237,114
104630,3142,-266,-863
104640,8831,-823,527
104650,1983,3243,-117
104660,6236,393,808
104670,3215,-749,432
104680,6379,3279,776
104690,1315,3464,750
104700,3585,383,423
104710,10670,1823,-897
104720,6765,1019,512
104730,7422,2309,72
104740,379,682,920
104750,4384,3811,-76
104760,3707,3103,120
104770,2893,2009,619
104780,-414,612,-432
104790,9853,2399,-43
104800,8,-868,-873
104810,-789,625,316
104820,3655,1089,452
104830,3987,-597,46
104840,2221,-476,-169
104850,9999,2423,240
104860,10879,3346,-695
104870,2945,3213,320
104880,-904,1761,363
104890,1962,-475,963
104900,4273,2599,-80
104910,10391,3858,-292
104920,2805,76,163
104930,2462,3894,489
104940,5827,-268,401
104950,-500,121,-48
104960,7868,1351,706
104970,6208,-794,792
104980,10786,656,-921
104990,5345,1357,-958
105000,4690,2639,30
105010,3536,3346,54
105020,1776,689,940
105030,2516,2604,715
105040,9028,2605,-262
105050,9977,2250,64
105060,6483,965,245
105070,3239,1157,950
105080,8888,628,-224
105090,7909,-875,826
105100,-998,1589,352
105110,9747,3574,554
105120,1590,-831,-925
105130,2147,2013,-962
105140,433,370,-980
105150,1863,-794,-12
105160,7711,574,-813
105170,1948,-828,639
105180,681,3349,-86
105190,8038,3696,-888
105200,4331,1575,80
105210,210,-658,-787
105220,3009,2458,114
105230,927,3993,-822
105240,8624,2640,612
105250,10203,2897,-225
105260,3961,2542,968
105270,10063,-526,376
105280,4496,1503,-388
105290,-643,849,668
105300,5720,553,719
105310,6709,192,922
105320,804,-201,-522
105330,3850,1384,506
105340,6426,589,382
105350,2388,-397,-450
105360,5448,765,81
105370,894,-643,555
105380,8320,3207,226
105390,1999,-594,333
105400,6343,767,64
105410,1079,2012,-507
105420,5362,-619,659
105430,5632,1791,-414
105440,2951,-167,160
105450,5524,1438,945
105460,376,-767,555
105470,2777,1999,637
105480,7223,3978,972
105490,10961,2297,743
105500,10105,2510,355
105510,1183,682,-973
105520,855,2247,734
105530,8418,-558,904
105540,2098,313,368
105550,10980,1026,-696
105560,3560,-425,-903
105570,9103,3329,667
105580,10266,3538,685
105590,-443,648,-353
105600,7573,1335,403
105610,8527,1157,-707
105620,10260,-244,58
105630,6435,2268,738
105640,4161,2638,216
105650,936,2345,-461
105660,8279,-111,756
105670,4838,206,-434
105680,10578,2276,556
105690,4006,479,114
105700,7066,1065,-154
105710,7055,1349,433
105720,4798,1143,224
105730,4187,-644,-494
105740,1347,1452,209
105750,10460,232,615
105760,-11,2014,296
105770,4182,3115,-338
105780,5649,3287,503
105790,6658,1427,-911
105800,9582,-926,-853
105810,4038,-395,-833
105820,-889,1684,637
105830,5543,500,-505
105840,181,586,940
105850,7313,984,825
105860,2972,1605,-831
105870,894,1269,-576
105880,6804,2575,568
105890,2417,2231,-681
105900,1792,3778,585
105910,1926,-613,-353
105920,6497,3151,977
105930,1839,3346,435
105940,752,345,-338
105950,4325,3903,-287
105960,8201,1253,762
105970,5346,2079,649
105980,10814,3262,-1000
105990,10401,1381,436
106000,3354,3977,147
106010,2634,1088,-243
106020,9946,-468,-133
106030,-833,1819,-597
106040,9910,3061,-618
106050,1960,-682,281
106060,-92,755,881
106070,10401,3899,-160
106080,1910,-568,130
106090,-479,958,-436
106100,6006,3314,-375
106110,-198,412,-536
106120,8540,2718,23
106130,4820,2217,128
106140,2700,2751,-144
106150,-973,1293,-643
106160,3133,-1000,-413
106170,343,2594,219
106180,5719,3644,-450
106190,7844,2538,-567
106200,7246,3088,-436
106210,2041,-45,-520
106220,9858,877,-604
106230,331,1020,-337
106240,9517,-144,-34
106250,8436,-744,775
106260,1124,1272,-284
106270,-527,-917,862
106280,7219,3492,-778
106290,5809,-256,-765
106300,9479,333,208
106310,8061,214,169
106320,9720,3309,-657
106330,4193,2424,947
106340,4375,3774,359
106350,-71,-617,113
106360,9031,2040,252
106370,3000,-558,-861
106380,2734,1800,716
106390,9604,3983,868
106400,10467,1407,279
106410,5965,269,-828
106420,5086,1971,457
106430,-360,609,-630
106440,1241,3214,-503
106450,6353,2333,369
106460,6304,-849,-892
106470,2462,1325,862
106480,775,-40,-774
106490,3052,-714,-460
106500,10012,-544,623
106510,5070,3618,-982
106520,5932,707,-726
106530,1279,2397,-263
106540,6521,3475,-763
106550,-852,1529,-377
106560,-111,-582,-496
106570,7253,3727,977
106580,1191,1665,179
106590,-961,1600,-77
106600,3512,346,-413
106610,-309,2277,-6
106620,2762,-484,-827
106630,8020,3915,948
106640,8932,1080,-169
106650,6050,-649,-867
106660,1353,3601,-525
106670,-237,3041,-468
106680,7208,585,969
106690,546,-489,-536
106700,247,2357,-550
106710,672,725,-51
106720,-812,-447,397
106730,6194,-647,-707
106740,6113,-678,382
106750,5365,1874,208
106760,4828,2545,119
106770,10326,2161,-693
106780,7161,2044,880
106790,3422,1749,-639
106800,8554,1539,985
106810,5705,3541,-772
106820,2178,1167,44
106830,181,-203,-643
106840,9607,312,476
106850,2075,1532,272
106860,6108,-996,-538
106870,3200,3717,95
106880,485,404,-303
106890,8716,2454,920
106900,4657,293,789
106910,8552,3444,-41
106920,9232,328,-567
106930,1769,462,-315
106940,8352,789,-385
106950,2459,-188,364
106960,5557,393,-893
106970,135,3660,-558
106980,8233,1227,374
106990,9157,-631,-651
107000,4115,-121,486
107010,5246,391,703
107020,4377,1752,-717
107030,3883,20,-30
107040,5216,-607,-658
107050,2377,2370,-352
107060,7736,608,-670
107070,-696,3336,-832
107080,1534,215,-437
107090,-165,2757,-650
107100,9713,1918,125
107110,5163,3835,-83
107120,4928,176,-808
107130,5124,-233,636
107140,4129,2779,781
107150,81,2865,-583
107160,9943,2694,-935
107170,8549,-118,565
107180,611,384,-419
107190,2527,1037,-945
107200,3649,-785,456
107210,5808,3598,-299
107220,6042,562,896
107230,2372,881,-478
107240,8531,629,-239
107250,2691,90,205
107260,2208,-386,182
107270,2477,351,651
107280,5477,2184,-133
107290,6631,1840,-245
107300,7022,3510,-934
107310,9736,376,274
107320,1886,323,-359
107330,388,-976,-863
107340,3788,-733,-961
107350,3037,116,763
107360,7937,973,706
107370,5544,1479,-828
107380,-582,171,235
107390,7850,3394,468
107400,2360,3873,-915
107410,-615,184,809
107420,3903,1981,-44
107430,-610,1210,700
107440,5663,-928,-320
107450,5622,995,-132
107460,3666,1771,345
107470,10041,1120,-42
107480,4307,2861,826
107490,3925,3277,1
107500,-634,1559,35
107510,-381,2067,-881
107520,5340,82,590
107530,7768,16,-369
107540,7291,522,861
107550,10922,3374,188
107560,952,2658,-382
107570,4050,3034,-487
107580,258,2481,-319
107590,1151,3102,680
107600,10346,759,312
107610,7513,2307,399
107620,6544,1945,-667
107630,9651,-427,812
107640,5122,2068,397
107650,7437,2363,949
107660,-122,1276,-763
107670,9615,2149,-272
107680,5581,-58,-880
107690,7912,1930,787
107700,5279,2533,-350
107710,2226,3648,-958
107720,4160,919,-940
107730,9350,-644,61
107740,4411,-231,874
107750,10095,-153,-715
107760,3840,331,248
107770,9303,1027,707
107780,5707,-810,329
107790,4166,3289,-308
107800,8693,39,-107
107810,835,326,956
107820,1374,3033,-576
107830,2945,-34,-921
107840,6063,2838,714
107850,862,953,-65
107860,1163,1163,356
107870,2994,196,93
107880,6969,2038,-524
107890,7308,-521,-366
107900,3934,1901,-614
107910,6316,216,731
107920,7901,483,146
107930,1015,405,-617
107940,2279,3203,272
107950,191,2512,-740
107960,4279,643,-169
107970,-273,1208,-684
107980,6785,-355,863
107990,2777,-392,-487
108000,9693,315,416
108010,5026,2505,-910
108020,4256,1852,-97
108030,3257,-565,-844
108040,-210,200,-712
108050,-485,727,-919
108060,-578,2770,154
108070,5877,1380,-112
108080,9083,1120,968
108090,4064,1749,-310
108100,-473,1262,565
108110,623,141,195
108120,-909,2665,-476
108130,7623,716,-755
108140,-94,799,44
108150,9428,3551,-401
108160,10866,2378,180
108170,-391,3124,-644
108180,3074,2583,-867
108190,214,1049,861
108200,4748,3610,-608
108210,5035,2383,960
108220,173,1945,-505
108230,-54,2270,-276
108240,-811,1327,271
108250,7160,3406,-533
108260,10060,830,291
108270,4708,2410,633
108280,9812,-368,-623
108290,771,-865,85
108300,5684,-507,291
108310,5970,3332,335
108320,6825,636,-70
108330,8684,2845,-101
108340,6708,-838,-134
108350,9367,3130,96
108360,732,-219,-383
108370,5073,298,374
108380,5087,3337,155
108390,-375,-208,-331
108400,5095,1439,-583
108410,519,818,-968
108420,3515,-614,-731
108430,3949,3946,-237
108440,2886,630,95
108450,665,-319,-323
108460,971,-361,-114
108470,4434,1220,-17
108480,2109,1431,309
108490,9857,-368,319
108500,4025,2284,-48
108510,-501,2144,-92
108520,5386,894,-691
108530,3045,786,-54
108540,3879,1639,833
108550,6001,1655,755
108560,5036,3321,633
108570,2228,3277,-910
108580,-393,3009,-890
108590,6617,2290,-726
108600,2803,3530,-414
108610,4417,3031,865
108620,3416,268,826
108630,-750,-182,-184
108640,2377,2819,503
108650,7712,54,-218
108660,10579,3973,490
108670,6275,309,640
108680,160,1941,552
108690,1087,2380,-885
108700,4599,1004,468
108710,4674,3652,-644
108720,4126,1890,-398
108730,614,1746,-602
108740,5185,1834,-335
108750,-488,178,-283
108760,-378,3036,-899
108770,2354,3531,-269
108780,4847,362,336
108790,83,-737,-288
108800,5928,3861,691
108810,174,3812,-768
108820,2439,180,420
108830,8140,1726,139
108840,8139,2161,755
108850,7956,2042,-584
108860,3458,-130,992
108870,3195,3651,24
108880,8344,-135,-857
108890,-477,3379,-92
108900,222,868,-543
108910,-297,3376,249
108920,6026,3282,130
108930,8994,3097,400
108940,6628,-862,-533
108950,499,144,-707
108960,9525,-626,174
108970,7188,2628,218
108980,6934,3831,-728
108990,5301,3053,-645
109000,5716,409,179
109010,6332,1831,-991
109020,3580,2404,-386
109030,5273,2183,157
109040,5430,366,-661
109050,7316,3277,204
109060,9168,-714,-944
109070,7975,1349,-65
109080,4074,971,390
109090,5416,1356,-120
109100,1480,2033,8
109110,3408,1320,904
109120,4074,3059,120
109130,152,393,-586
109140,6020,3590,-542
109150,-977,709,-216
109160,5958,-637,683
109170,10095,1277,724
109180,56,-58,-581
109190,4381,1426,675
109200,8562,1656,-14
109210,1373,2305,331
109220,3867,-361,443
109230,3349,3396,-51
109240,8722,-417,570
109250,3932,77,-503
109260,1936,2063,144
109270,4970,2744,439
109280,3524,2877,-441
109290,6754,-706,672
109300,724,295,-980
109310,4135,-55,-167
109320,10894,896,13
109330,1154,1817,-640
109340,7464,1890,273
109350,422,-271,384
109360,8648,3670,413
109370,1544,3314,545
109380,4449,-706,-244
109390,370,402,-982
109400,10412,-796,930
109410,-779,554,-733
109420,10158,2506,143
109430,193,1685,-448
109440,4540,3018,428
109450,9944,1031,-295
109460,-568,1170,226
109470,1100,2044,-204
109480,725,-794,92
109490,-339,1933,-877
109500,1088,2791,-740
109510,1169,-35,956
109520,9682,2758,-224
109530,4667,-500,908
109540,5317,-270,653
109550,3468,-649,254
109560,3523,-958,49
109570,2537,3027,-667
109580,9460,1027,-289
109590,1906,2242,-436
109600,3407,1505,170
109610,10305,174,-944
109620,-283,725,318
109630,2990,537,690
109640,5190,27,-389
109650,840,3819,-929
109660,-653,372,821
109670,7104,2986,989
109680,428,359,575
109690,9084,3922,733
109700,2667,-414,-309
109710,6098,89,895
109720,9730,1719,-422
109730,-689,1838,333
109740,3831,663,-787
109750,3901,3704,593
109760,6935,1097,-586
109770,9956,2078,-606
109780,620,2824,268
109790,3388,2955,456
109800,3246,1535,174
109810,-504,3528,-832
109820,9171,-695,121
109830,9615,2675,-709
109840,5008,66,171
109850,5011,183,946
109860,6772,3421,287
109870,1876,3673,836
109880,3989,3018,-401
109890,10591,1547,-389
109900,8521,1806,722
109910,7297,-460,694
109920,2286,1265,-672
109930,1992,2314,497
109940,3873,3193,-170
109950,5989,885,333
109960,5494,1946,-41
109970,2086,-139,342
109980,10131,2020,562
109990,4447,1003,-131
110000,10962,132,-151
110010,6439,1862,297
110020,6278,2530,566
110030,3551,1362,212
110040,7589,-517,309
110050,2640,3695,-418
110060,6493,871,313
